FASTQ_FILE	MD5	RUN_ID	STUDY_ID	STUDY_NAME	CENTER_NAME	SUBMISSION_ID	SUBMISSION_DATE	SAMPLE_ID	SAMPLE_NAME	POPULATION	EXPERIMENT_ID	INSTRUMENT_PLATFORM	INSTRUMENT_MODEL	LIBRARY_NAME	RUN_NAME	RUN_BLOCK_NAME	INSERT_SIZE	LIBRARY_LAYOUT	PAIRED_FASTQ	WITHDRAWN	WITHDRAWN_DATE	COMMENT	READ_COUNT	BASE_COUNT	ANALYSIS_GROUP
data/NA18603/sequence_read/ERR034776_1.filt.fastq.gz	1f8529f977f7a7056f71411673cf25be	ERR034776	SRP000546	1000 Genomes Han Chinese CHB population sequencing	BGI	ERA031504	2011-03-21 00:00:00	SRS000136	NA18603	CHB	ERX013116	ILLUMINA	Illumina HiSeq 2000	HUMhveRBMDIAAPEI-9	BGI-FCB065YABXX_L2_HUMhveRBMDIAAPEI-9	NA	479	PAIRED	data/NA18603/sequence_read/ERR034776_2.filt.fastq.gz	0			48807501	4392675090	low coverage
data/NA18603/sequence_read/ERR034776_2.filt.fastq.gz	ba60a55e6b98fbedd9e060caa33448b4	ERR034776	SRP000546	1000 Genomes Han Chinese CHB population sequencing	BGI	ERA031504	2011-03-21 00:00:00	SRS000136	NA18603	CHB	ERX013116	ILLUMINA	Illumina HiSeq 2000	HUMhveRBMDIAAPEI-9	BGI-FCB065YABXX_L2_HUMhveRBMDIAAPEI-9	NA	479	PAIRED	data/NA18603/sequence_read/ERR034776_1.filt.fastq.gz	0			48807501	4392675090	low coverage
data/NA18609/sequence_read/ERR034777.filt.fastq.gz	71e64465667ec70ca391e4c5377ffc58	ERR034777	SRP000546	1000 Genomes Han Chinese CHB population sequencing	BGI	ERA031504	2011-03-21 00:00:00	SRS000139	NA18609	CHB	ERX013117	ILLUMINA	Illumina HiSeq 2000	HUMhveRBNDIAAPEI-10	BGI-FCB068WABXX_L5_HUMhveRBNDIAAPEI-10	NA	490	PAIRED		0			219817	19783530	low coverage
data/NA18609/sequence_read/ERR034777_1.filt.fastq.gz	2a9beaae6bb6a6e6a67ed2c1b2148375	ERR034777	SRP000546	1000 Genomes Han Chinese CHB population sequencing	BGI	ERA031504	2011-03-21 00:00:00	SRS000139	NA18609	CHB	ERX013117	ILLUMINA	Illumina HiSeq 2000	HUMhveRBNDIAAPEI-10	BGI-FCB068WABXX_L5_HUMhveRBNDIAAPEI-10	NA	490	PAIRED	data/NA18609/sequence_read/ERR034777_2.filt.fastq.gz	0			56493566	5084420940	low coverage
data/NA18609/sequence_read/ERR034777_2.filt.fastq.gz	7e0f588ca334f47b11cd4c9b82d16d0e	ERR034777	SRP000546	1000 Genomes Han Chinese CHB population sequencing	BGI	ERA031504	2011-03-21 00:00:00	SRS000139	NA18609	CHB	ERX013117	ILLUMINA	Illumina HiSeq 2000	HUMhveRBNDIAAPEI-10	BGI-FCB068WABXX_L5_HUMhveRBNDIAAPEI-10	NA	490	PAIRED	data/NA18609/sequence_read/ERR034777_1.filt.fastq.gz	0			56493566	5084420940	low coverage
data/NA11881/sequence_read/ERR050083.filt.fastq.gz	70df5bbafb3f4b8eb2df0ccba4d9efa3	ERR050083	SRP000547	1000 Genomes CEPH (Utah residents with ancestry from Northern and Western Europe) population sequencing	SC	ERA063701	2011-10-25 00:00:00	SRS000046	NA11881	CEU	ERX027143	ILLUMINA	Illumina HiSeq 2000	3273791	SC_RUN_6628_6#4	NA	450	PAIRED		0			434038	43403800	low coverage
data/NA11881/sequence_read/ERR050083_1.filt.fastq.gz	92bdb953399a89ad8c74735d7c2bc71d	ERR050083	SRP000547	1000 Genomes CEPH (Utah residents with ancestry from Northern and Western Europe) population sequencing	SC	ERA063701	2011-10-25 00:00:00	SRS000046	NA11881	CEU	ERX027143	ILLUMINA	Illumina HiSeq 2000	3273791	SC_RUN_6628_6#4	NA	450	PAIRED	data/NA11881/sequence_read/ERR050083_2.filt.fastq.gz	0			65893161	6589316100	low coverage
data/NA11881/sequence_read/ERR050083_2.filt.fastq.gz	88a90d266cba10d92cb9cc8bcdf53286	ERR050083	SRP000547	1000 Genomes CEPH (Utah residents with ancestry from Northern and Western Europe) population sequencing	SC	ERA063701	2011-10-25 00:00:00	SRS000046	NA11881	CEU	ERX027143	ILLUMINA	Illumina HiSeq 2000	3273791	SC_RUN_6628_6#4	NA	450	PAIRED	data/NA11881/sequence_read/ERR050083_1.filt.fastq.gz	0			65893161	6589316100	low coverage
data/NA11881/sequence_read/ERR068362.filt.fastq.gz	f21002c71292b97ac11c765e07ef065c	ERR068362	SRP000547	1000 Genomes CEPH (Utah residents with ancestry from Northern and Western Europe) population sequencing	SC	ERA080993	2012-01-16 00:00:00	SRS000046	NA11881	CEU	ERX046225	ILLUMINA	Illumina HiSeq 2000	3273791	SC_RUN_6990_4#4	NA	449	PAIRED		0			10265918	1026591800	low coverage
data/NA11881/sequence_read/ERR068362_1.filt.fastq.gz	52c783b609a29a760d059b040842d0c3	ERR068362	SRP000547	1000 Genomes CEPH (Utah residents with ancestry from Northern and Western Europe) population sequencing	SC	ERA080993	2012-01-16 00:00:00	SRS000046	NA11881	CEU	ERX046225	ILLUMINA	Illumina HiSeq 2000	3273791	SC_RUN_6990_4#4	NA	449	PAIRED	data/NA11881/sequence_read/ERR068362_2.filt.fastq.gz	0			60755435	6075543500	low coverage
data/NA11881/sequence_read/ERR068362_2.filt.fastq.gz	a9cb128243718af886d644bcfb7cc140	ERR068362	SRP000547	1000 Genomes CEPH (Utah residents with ancestry from Northern and Western Europe) population sequencing	SC	ERA080993	2012-01-16 00:00:00	SRS000046	NA11881	CEU	ERX046225	ILLUMINA	Illumina HiSeq 2000	3273791	SC_RUN_6990_4#4	NA	449	PAIRED	data/NA11881/sequence_read/ERR068362_1.filt.fastq.gz	0			60755435	6075543500	low coverage
data/NA07000/sequence_read/ERR162804.filt.fastq.gz	723f605e95826d126533b4dad5394679	ERR162804	SRP000547	1000 Genomes CEPH (Utah residents with ancestry from Northern and Western Europe) population sequencing	SC	ERA150664	2012-08-13 00:00:00	SRS000033	NA07000	CEU	ERX138678	ILLUMINA	Illumina HiSeq 2000	3811924	SC_RUN_7006_5#4	NA	355	PAIRED		0			140880	14088000	low coverage
data/NA07000/sequence_read/ERR162804_1.filt.fastq.gz	5ead4277b2e34fd5aaf9d2fc7d12ab63	ERR162804	SRP000547	1000 Genomes CEPH (Utah residents with ancestry from Northern and Western Europe) population sequencing	SC	ERA150664	2012-08-13 00:00:00	SRS000033	NA07000	CEU	ERX138678	ILLUMINA	Illumina HiSeq 2000	3811924	SC_RUN_7006_5#4	NA	355	PAIRED	data/NA07000/sequence_read/ERR162804_2.filt.fastq.gz	0			18387659	1838765900	low coverage
data/NA07000/sequence_read/ERR162804_2.filt.fastq.gz	f70777867bc0180673c78359ebfc154d	ERR162804	SRP000547	1000 Genomes CEPH (Utah residents with ancestry from Northern and Western Europe) population sequencing	SC	ERA150664	2012-08-13 00:00:00	SRS000033	NA07000	CEU	ERX138678	ILLUMINA	Illumina HiSeq 2000	3811924	SC_RUN_7006_5#4	NA	355	PAIRED	data/NA07000/sequence_read/ERR162804_1.filt.fastq.gz	0			18387659	1838765900	low coverage
data/NA12489/sequence_read/ERR162805.filt.fastq.gz	97bd4a466df551e6f98ca2410a9364c0	ERR162805	SRP000547	1000 Genomes CEPH (Utah residents with ancestry from Northern and Western Europe) population sequencing	SC	ERA150664	2012-08-13 00:00:00	SRS000071	NA12489	CEU	ERX138679	ILLUMINA	Illumina HiSeq 2000	3811925	SC_RUN_7006_5#5	NA	355	PAIRED		0			136160	13616000	low coverage
data/NA12489/sequence_read/ERR162805_1.filt.fastq.gz	4536f791e1b29dff1d93ce21c3ad0cb8	ERR162805	SRP000547	1000 Genomes CEPH (Utah residents with ancestry from Northern and Western Europe) population sequencing	SC	ERA150664	2012-08-13 00:00:00	SRS000071	NA12489	CEU	ERX138679	ILLUMINA	Illumina HiSeq 2000	3811925	SC_RUN_7006_5#5	NA	355	PAIRED	data/NA12489/sequence_read/ERR162805_2.filt.fastq.gz	0			17773594	1777359400	low coverage
data/NA12489/sequence_read/ERR162805_2.filt.fastq.gz	2560ec59d845aee4c4f3abcdf805990a	ERR162805	SRP000547	1000 Genomes CEPH (Utah residents with ancestry from Northern and Western Europe) population sequencing	SC	ERA150664	2012-08-13 00:00:00	SRS000071	NA12489	CEU	ERX138679	ILLUMINA	Illumina HiSeq 2000	3811925	SC_RUN_7006_5#5	NA	355	PAIRED	data/NA12489/sequence_read/ERR162805_1.filt.fastq.gz	0			17773594	1777359400	low coverage
data/NA12749/sequence_read/ERR162806.filt.fastq.gz	287ce3c6ee644c97a865f89766e231c3	ERR162806	SRP000547	1000 Genomes CEPH (Utah residents with ancestry from Northern and Western Europe) population sequencing	SC	ERA150664	2012-08-13 00:00:00	SRS000074	NA12749	CEU	ERX138680	ILLUMINA	Illumina HiSeq 2000	3811931	SC_RUN_7006_6#2	NA	354	PAIRED		0			110342	11034200	low coverage
data/NA12749/sequence_read/ERR162806_1.filt.fastq.gz	cdd5ed7fc73a799284e72d556af56fdd	ERR162806	SRP000547	1000 Genomes CEPH (Utah residents with ancestry from Northern and Western Europe) population sequencing	SC	ERA150664	2012-08-13 00:00:00	SRS000074	NA12749	CEU	ERX138680	ILLUMINA	Illumina HiSeq 2000	3811931	SC_RUN_7006_6#2	NA	354	PAIRED	data/NA12749/sequence_read/ERR162806_2.filt.fastq.gz	0			18277241	1827724100	low coverage
data/NA12749/sequence_read/ERR162806_2.filt.fastq.gz	d5ec9ba30e1d7ffe877e726255db0ca8	ERR162806	SRP000547	1000 Genomes CEPH (Utah residents with ancestry from Northern and Western Europe) population sequencing	SC	ERA150664	2012-08-13 00:00:00	SRS000074	NA12749	CEU	ERX138680	ILLUMINA	Illumina HiSeq 2000	3811931	SC_RUN_7006_6#2	NA	354	PAIRED	data/NA12749/sequence_read/ERR162806_1.filt.fastq.gz	0			18277241	1827724100	low coverage
data/NA11993/sequence_read/ERR162809.filt.fastq.gz	34e5e205c8eacefb04ad1045d19353e1	ERR162809	SRP000547	1000 Genomes CEPH (Utah residents with ancestry from Northern and Western Europe) population sequencing	SC	ERA150664	2012-08-13 00:00:00	SRS000053	NA11993	CEU	ERX138683	ILLUMINA	Illumina HiSeq 2000	3811935	SC_RUN_7006_6#6	NA	354	PAIRED		0			117944	11794400	low coverage
data/NA11993/sequence_read/ERR162809_1.filt.fastq.gz	5c0f0187f00c691b0d55807bed6ac298	ERR162809	SRP000547	1000 Genomes CEPH (Utah residents with ancestry from Northern and Western Europe) population sequencing	SC	ERA150664	2012-08-13 00:00:00	SRS000053	NA11993	CEU	ERX138683	ILLUMINA	Illumina HiSeq 2000	3811935	SC_RUN_7006_6#6	NA	354	PAIRED	data/NA11993/sequence_read/ERR162809_2.filt.fastq.gz	0			19632163	1963216300	low coverage
data/NA11993/sequence_read/ERR162809_2.filt.fastq.gz	4c88647cc433c6fd435d5f03fc0377fb	ERR162809	SRP000547	1000 Genomes CEPH (Utah residents with ancestry from Northern and Western Europe) population sequencing	SC	ERA150664	2012-08-13 00:00:00	SRS000053	NA11993	CEU	ERX138683	ILLUMINA	Illumina HiSeq 2000	3811935	SC_RUN_7006_6#6	NA	354	PAIRED	data/NA11993/sequence_read/ERR162809_1.filt.fastq.gz	0			19632163	1963216300	low coverage
data/NA12006/sequence_read/ERR162810.filt.fastq.gz	8b27bc86fcc4ab92012fac1d6f718ca2	ERR162810	SRP000547	1000 Genomes CEPH (Utah residents with ancestry from Northern and Western Europe) population sequencing	SC	ERA150664	2012-08-13 00:00:00	SRS000059	NA12006	CEU	ERX138684	ILLUMINA	Illumina HiSeq 2000	3811928	SC_RUN_7006_6#7	NA	354	PAIRED		0			108931	10893100	low coverage
data/NA12006/sequence_read/ERR162810_1.filt.fastq.gz	e53423b32a61f08f1e22307f28b2afae	ERR162810	SRP000547	1000 Genomes CEPH (Utah residents with ancestry from Northern and Western Europe) population sequencing	SC	ERA150664	2012-08-13 00:00:00	SRS000059	NA12006	CEU	ERX138684	ILLUMINA	Illumina HiSeq 2000	3811928	SC_RUN_7006_6#7	NA	354	PAIRED	data/NA12006/sequence_read/ERR162810_2.filt.fastq.gz	0			18153334	1815333400	low coverage
data/NA12006/sequence_read/ERR162810_2.filt.fastq.gz	9d8be73fe45909d0bf1a0f3ee2b0c1dd	ERR162810	SRP000547	1000 Genomes CEPH (Utah residents with ancestry from Northern and Western Europe) population sequencing	SC	ERA150664	2012-08-13 00:00:00	SRS000059	NA12006	CEU	ERX138684	ILLUMINA	Illumina HiSeq 2000	3811928	SC_RUN_7006_6#7	NA	354	PAIRED	data/NA12006/sequence_read/ERR162810_1.filt.fastq.gz	0			18153334	1815333400	low coverage
data/NA11993/sequence_read/ERR162811.filt.fastq.gz	91a8de5171d2711134331849b6c6ba16	ERR162811	SRP000547	1000 Genomes CEPH (Utah residents with ancestry from Northern and Western Europe) population sequencing	SC	ERA150664	2012-08-13 00:00:00	SRS000053	NA11993	CEU	ERX138685	ILLUMINA	Illumina HiSeq 2000	3811929	SC_RUN_7006_6#8	NA	354	PAIRED		0			107234	10723400	low coverage
data/NA11993/sequence_read/ERR162811_1.filt.fastq.gz	8f753b52a4451d45f358e62ca8af5627	ERR162811	SRP000547	1000 Genomes CEPH (Utah residents with ancestry from Northern and Western Europe) population sequencing	SC	ERA150664	2012-08-13 00:00:00	SRS000053	NA11993	CEU	ERX138685	ILLUMINA	Illumina HiSeq 2000	3811929	SC_RUN_7006_6#8	NA	354	PAIRED	data/NA11993/sequence_read/ERR162811_2.filt.fastq.gz	0			17730828	1773082800	low coverage
data/NA11993/sequence_read/ERR162811_2.filt.fastq.gz	c073defbead08ab97c677e948935af29	ERR162811	SRP000547	1000 Genomes CEPH (Utah residents with ancestry from Northern and Western Europe) population sequencing	SC	ERA150664	2012-08-13 00:00:00	SRS000053	NA11993	CEU	ERX138685	ILLUMINA	Illumina HiSeq 2000	3811929	SC_RUN_7006_6#8	NA	354	PAIRED	data/NA11993/sequence_read/ERR162811_1.filt.fastq.gz	0			17730828	1773082800	low coverage
data/NA12144/sequence_read/ERR162812.filt.fastq.gz	a1daea0867864a6f9e813f2b53d2df66	ERR162812	SRP000547	1000 Genomes CEPH (Utah residents with ancestry from Northern and Western Europe) population sequencing	SC	ERA150664	2012-08-13 00:00:00	SRS000063	NA12144	CEU	ERX138686	ILLUMINA	Illumina HiSeq 2000	3811939	SC_RUN_7006_7#1	NA	356	PAIRED		0			36478	3647800	low coverage
data/NA12144/sequence_read/ERR162812_1.filt.fastq.gz	bb2c6017914bb2d4ffd193babeb11d83	ERR162812	SRP000547	1000 Genomes CEPH (Utah residents with ancestry from Northern and Western Europe) population sequencing	SC	ERA150664	2012-08-13 00:00:00	SRS000063	NA12144	CEU	ERX138686	ILLUMINA	Illumina HiSeq 2000	3811939	SC_RUN_7006_7#1	NA	356	PAIRED	data/NA12144/sequence_read/ERR162812_2.filt.fastq.gz	0			24031313	2403131300	low coverage
data/NA12144/sequence_read/ERR162812_2.filt.fastq.gz	45b7aad949c99a0ab7d2a3695dee195d	ERR162812	SRP000547	1000 Genomes CEPH (Utah residents with ancestry from Northern and Western Europe) population sequencing	SC	ERA150664	2012-08-13 00:00:00	SRS000063	NA12144	CEU	ERX138686	ILLUMINA	Illumina HiSeq 2000	3811939	SC_RUN_7006_7#1	NA	356	PAIRED	data/NA12144/sequence_read/ERR162812_1.filt.fastq.gz	0			24031313	2403131300	low coverage
data/NA07000/sequence_read/ERR162814.filt.fastq.gz	2aaca0da276ba07e0d154cb3ea25d5fd	ERR162814	SRP000547	1000 Genomes CEPH (Utah residents with ancestry from Northern and Western Europe) population sequencing	SC	ERA150664	2012-08-13 00:00:00	SRS000033	NA07000	CEU	ERX138688	ILLUMINA	Illumina HiSeq 2000	3811924	SC_RUN_7100_1#4	NA	354	PAIRED		0			151869	15186900	low coverage
data/NA07000/sequence_read/ERR162814_1.filt.fastq.gz	02425028b467d7f10724bb069d9302de	ERR162814	SRP000547	1000 Genomes CEPH (Utah residents with ancestry from Northern and Western Europe) population sequencing	SC	ERA150664	2012-08-13 00:00:00	SRS000033	NA07000	CEU	ERX138688	ILLUMINA	Illumina HiSeq 2000	3811924	SC_RUN_7100_1#4	NA	354	PAIRED	data/NA07000/sequence_read/ERR162814_2.filt.fastq.gz	0			20378156	2037815600	low coverage
data/NA07000/sequence_read/ERR162814_2.filt.fastq.gz	907f448a81daa82b999ecc900c90c7e9	ERR162814	SRP000547	1000 Genomes CEPH (Utah residents with ancestry from Northern and Western Europe) population sequencing	SC	ERA150664	2012-08-13 00:00:00	SRS000033	NA07000	CEU	ERX138688	ILLUMINA	Illumina HiSeq 2000	3811924	SC_RUN_7100_1#4	NA	354	PAIRED	data/NA07000/sequence_read/ERR162814_1.filt.fastq.gz	0			20378156	2037815600	low coverage
data/NA12489/sequence_read/ERR162815.filt.fastq.gz	b2273ce09c332bd0fc9d56dcb66cc74d	ERR162815	SRP000547	1000 Genomes CEPH (Utah residents with ancestry from Northern and Western Europe) population sequencing	SC	ERA150664	2012-08-13 00:00:00	SRS000071	NA12489	CEU	ERX138689	ILLUMINA	Illumina HiSeq 2000	3811925	SC_RUN_7100_1#5	NA	354	PAIRED		0			147821	14782100	low coverage
data/NA12489/sequence_read/ERR162815_1.filt.fastq.gz	fec423432e1a6d6b3a44d5da708f438a	ERR162815	SRP000547	1000 Genomes CEPH (Utah residents with ancestry from Northern and Western Europe) population sequencing	SC	ERA150664	2012-08-13 00:00:00	SRS000071	NA12489	CEU	ERX138689	ILLUMINA	Illumina HiSeq 2000	3811925	SC_RUN_7100_1#5	NA	354	PAIRED	data/NA12489/sequence_read/ERR162815_2.filt.fastq.gz	0			19791974	1979197400	low coverage
data/NA12489/sequence_read/ERR162815_2.filt.fastq.gz	1275f094eb2a478f6a9d983a8fb440fd	ERR162815	SRP000547	1000 Genomes CEPH (Utah residents with ancestry from Northern and Western Europe) population sequencing	SC	ERA150664	2012-08-13 00:00:00	SRS000071	NA12489	CEU	ERX138689	ILLUMINA	Illumina HiSeq 2000	3811925	SC_RUN_7100_1#5	NA	354	PAIRED	data/NA12489/sequence_read/ERR162815_1.filt.fastq.gz	0			19791974	1979197400	low coverage
data/NA07000/sequence_read/ERR162816.filt.fastq.gz	845c9e042301ed284bafae7e41b5be9d	ERR162816	SRP000547	1000 Genomes CEPH (Utah residents with ancestry from Northern and Western Europe) population sequencing	SC	ERA150664	2012-08-13 00:00:00	SRS000033	NA07000	CEU	ERX138690	ILLUMINA	Illumina HiSeq 2000	3811924	SC_RUN_7100_2#4	NA	356	PAIRED		0			88198	8819800	low coverage
data/NA07000/sequence_read/ERR162816_1.filt.fastq.gz	4ddf0bc1ec5115e73f13894d2acb2b92	ERR162816	SRP000547	1000 Genomes CEPH (Utah residents with ancestry from Northern and Western Europe) population sequencing	SC	ERA150664	2012-08-13 00:00:00	SRS000033	NA07000	CEU	ERX138690	ILLUMINA	Illumina HiSeq 2000	3811924	SC_RUN_7100_2#4	NA	356	PAIRED	data/NA07000/sequence_read/ERR162816_2.filt.fastq.gz	0			20441685	2044168500	low coverage
data/NA07000/sequence_read/ERR162816_2.filt.fastq.gz	99fce829ebadf618d874948bd75baa82	ERR162816	SRP000547	1000 Genomes CEPH (Utah residents with ancestry from Northern and Western Europe) population sequencing	SC	ERA150664	2012-08-13 00:00:00	SRS000033	NA07000	CEU	ERX138690	ILLUMINA	Illumina HiSeq 2000	3811924	SC_RUN_7100_2#4	NA	356	PAIRED	data/NA07000/sequence_read/ERR162816_1.filt.fastq.gz	0			20441685	2044168500	low coverage
data/NA12489/sequence_read/ERR162817.filt.fastq.gz	377dc08342dc4a6a0bb7d9539ceb8941	ERR162817	SRP000547	1000 Genomes CEPH (Utah residents with ancestry from Northern and Western Europe) population sequencing	SC	ERA150664	2012-08-13 00:00:00	SRS000071	NA12489	CEU	ERX138691	ILLUMINA	Illumina HiSeq 2000	3811925	SC_RUN_7100_2#5	NA	356	PAIRED		0			86444	8644400	low coverage
data/NA12489/sequence_read/ERR162817_1.filt.fastq.gz	670be014cd1a3201a91b083160cce20d	ERR162817	SRP000547	1000 Genomes CEPH (Utah residents with ancestry from Northern and Western Europe) population sequencing	SC	ERA150664	2012-08-13 00:00:00	SRS000071	NA12489	CEU	ERX138691	ILLUMINA	Illumina HiSeq 2000	3811925	SC_RUN_7100_2#5	NA	356	PAIRED	data/NA12489/sequence_read/ERR162817_2.filt.fastq.gz	0			19891846	1989184600	low coverage
